ammonia,chloramine,lead,nitrates,is_safe
0.9348262032085563,0.38523644752018454,0.4221105527638191,0.16607594936708858,1
0.6306818181818182,0.3091118800461361,0.5226130653266331,0.41620253164556964,0
0.4969919786096257,0.6978085351787773,0.1758793969849246,0.10481012658227848,0
0.3145053475935829,0.8708189158016146,0.9095477386934672,0.9412658227848102,1
0.9481951871657754,0.4083044982698962,0.16080402010050251,0.2956962025316455,0
0.7550133689839573,0.7566320645905421,0.9547738693467336,0.5053164556962025,0
0.5247326203208557,0.14648212226066898,0.15577889447236182,0.5093670886075949,0
0.518048128342246,0.693194925028835,0.2562814070351758,0.7544303797468355,1
0.5939171122994653,0.12802768166089967,0.5025125628140703,0.5230379746835443,1
0.46189839572192515,0.020761245674740487,0.26130653266331655,0.05417721518987342,1
0.09759358288770054,0.2122260668973472,0.23115577889447234,0.380253164556962,1
0.7660427807486632,0.3817762399077278,0.35175879396984916,0.6840506329113925,0
0.14137700534759362,0.48904267589388695,0.09045226130653265,0.8177215189873418,1
0.45554812834224606,0.273356401384083,0.64321608040201,0.7954430379746836,1
0.6413770053475936,0.2168396770472895,0.7638190954773868,0.29873417721518986,1
0.7720588235294118,0.051903114186851215,0.6834170854271356,0.7518987341772152,0
0.44318181818181823,0.5524798154555939,0.26130653266331655,0.8962025316455697,0
0.37433155080213903,0.5282583621683967,0.7336683417085426,0.4172151898734177,1
0.6049465240641712,0.6009227220299884,0.5979899497487436,0.450126582278481,1
0.8973930481283423,0.8477508650519031,0.12060301507537688,0.6946835443037975,0
0.22125668449197863,0.3529411764705882,0.07035175879396985,0.08658227848101266,1
0.32386363636363635,0.3321799307958478,0.8994974874371858,0.5675949367088609,1
0.41243315508021394,0.411764705882353,0.3567839195979899,0.6450632911392405,1
0.4976604278074867,0.9181084198385235,0.6582914572864321,0.20860759493670883,1
0.5574866310160429,0.3679354094579008,0.20603015075376885,0.5230379746835443,0
0.3452540106951872,0.35755478662053053,0.45728643216080395,0.3579746835443038,0
0.07185828877005347,0.1522491349480969,0.11055276381909547,0.5453164556962026,1
0.6400401069518717,0.5098039215686274,0.22110552763819094,0.10531645569620253,0
0.6433823529411765,0.7600922722029988,0.6783919597989949,0.949873417721519,0
0.31016042780748665,0.07151095732410612,0.9246231155778893,0.6450632911392405,1
0.06985294117647058,0.04498269896193772,0.7738693467336683,0.39898734177215184,0
0.1841577540106952,0.47520184544405997,0.8190954773869347,0.4293670886075949,1
0.7476604278074866,0.2895040369088812,0.8492462311557789,0.8182278481012659,1
0.9959893048128342,0.4267589388696655,0.5979899497487436,0.3351898734177215,1
0.8449197860962567,0.31949250288350634,0.21105527638190952,0.3453164556962025,0
0.6620989304812834,0.21453287197231835,0.9899497487437185,0.540759493670886,1
0.7774064171122995,0.5098039215686274,0.9698492462311556,0.6739240506329114,0
0.7907754010695187,0.49480968858131485,0.4422110552763818,0.7473417721518988,1
0.7837566844919787,0.8166089965397924,0.9547738693467336,0.9245569620253165,0
0.5989304812834225,0.25951557093425603,0.21608040201005022,0.13670886075949365,1
0.34893048128342247,0.0461361014994233,0.43216080402010043,0.8283544303797469,0
0.04812834224598932,0.3933102652825836,0.5376884422110552,0.4734177215189873,1
0.8729946524064172,0.0,0.608040201005025,0.6278481012658228,0
0.7239304812834224,0.6505190311418685,0.30150753768844213,0.900253164556962,1
0.04812834224598932,0.6585928489042675,0.4371859296482411,0.043037974683544304,1
0.45688502673796794,0.10149942329873125,0.7889447236180903,0.5853164556962026,1
0.6540775401069518,0.17993079584775087,0.3668341708542713,0.9432911392405063,1
0.9207887700534759,0.31487889273356406,0.34673366834170855,0.8060759493670886,1
0.32987967914438504,0.08996539792387544,0.7386934673366833,0.5225316455696203,1
0.5752005347593583,0.8985005767012687,0.8592964824120601,0.30987341772151894,0
0.39237967914438504,0.40138408304498274,0.20100502512562815,0.940253164556962,0
0.37098930481283426,0.4405997693194925,0.8793969849246229,0.17417721518987342,0
0.19184491978609627,0.43829296424452135,0.6783919597989949,0.559493670886076,0
0.13903743315508024,0.19377162629757785,0.8190954773869347,0.03240506329113924,1
0.5391042780748664,0.5836216839677048,0.185929648241206,0.569620253164557,0
0.9224598930481284,0.12226066897347175,0.9045226130653266,0.2992405063291139,1
0.9809491978609626,0.05651672433679354,0.793969849246231,0.6820253164556963,0
0.3148395721925134,0.8742791234140714,0.5125628140703516,0.18683544303797467,1
0.18582887700534761,0.5697808535178777,0.23115577889447234,0.13974683544303795,1
0.7794117647058824,0.09111880046136102,0.1658291457286432,0.19291139240506328,1
0.875668449197861,0.6089965397923875,0.6884422110552764,0.5306329113924051,0
0.6928475935828877,0.28143021914648214,0.793969849246231,0.9235443037974684,1
0.61798128342246,0.15570934256055363,0.5075376884422109,0.42835443037974685,1
0.563168449197861,0.00461361014994233,0.21608040201005022,0.2612658227848101,0
0.4191176470588236,0.748558246828143,0.5628140703517588,0.4956962025316456,1
0.7850935828877006,0.7773933102652826,0.6834170854271356,0.5134177215189873,1
0.6473930481283423,0.5386389850057669,0.1658291457286432,0.5559493670886076,0
0.9411764705882353,0.5870818915801613,0.3165829145728643,0.6369620253164557,0
0.4852941176470588,0.41522491349480967,0.9849246231155778,0.4070886075949367,1
0.1574197860962567,0.48673587081891584,0.7839195979899497,0.7827848101265823,0
0.07052139037433154,0.46712802768166084,0.29145728643216073,0.2440506329113924,1
0.5929144385026739,0.9158016147635525,0.45728643216080395,0.36708860759493667,0
0.196524064171123,0.7427912341407151,0.5879396984924622,0.5736708860759494,0
0.6527406417112299,0.00922722029988466,0.5778894472361809,0.15696202531645567,1
0.6099598930481285,0.37485582468281425,0.29648241206030146,0.5032911392405063,1
0.5377673796791445,0.820069204152249,0.185929648241206,0.3524050632911392,1
0.05815508021390374,0.4244521337946943,0.9698492462311556,0.029873417721518986,1
0.21891711229946526,0.39215686274509803,0.47236180904522607,0.09569620253164557,1
0.06483957219251338,0.356401384083045,0.30653266331658285,0.7432911392405064,1
0.8930481283422461,0.1914648212226067,0.19597989949748743,0.2111392405063291,0
0.6838235294117647,0.24452133794694347,0.11557788944723618,0.16860759493670885,0
0.946524064171123,0.9111880046136102,0.5226130653266331,0.2212658227848101,1
0.6774732620320857,0.6020761245674741,0.6180904522613064,0.6460759493670886,0
0.34224598930481287,0.006920415224913496,0.7185929648241205,0.08050632911392405,1
0.07453208556149732,0.7139561707035755,0.7587939698492461,0.8359493670886076,0
0.9582219251336899,0.6309111880046137,0.5929648241206029,0.590379746835443,1
0.7272727272727273,0.07612456747404844,0.4422110552763818,0.00759493670886076,1
0.2907754010695187,0.5697808535178777,0.6231155778894472,0.35898734177215186,1
0.08088235294117646,0.5732410611303345,0.3316582914572864,0.6470886075949367,0
0.6353609625668449,0.11072664359861592,0.3969849246231155,0.8875949367088607,0
0.6400401069518717,0.5397923875432525,0.608040201005025,0.1088607594936709,1
0.6056149732620321,0.1707035755478662,0.8844221105527637,0.009113924050632912,1
0.7884358288770055,0.061130334486735875,0.20603015075376885,0.5746835443037974,0
0.8071524064171124,0.5063437139561707,0.9246231155778893,0.5686075949367089,0
0.5243983957219251,0.3217993079584775,0.8190954773869347,0.2541772151898734,0
0.41978609625668456,0.8604382929642445,0.5075376884422109,0.92,0
0.7967914438502675,0.33448673587081895,0.7587939698492461,0.19949367088607595,1
0.4485294117647059,0.10034602076124567,0.4974874371859296,0.14278481012658226,1
0.75,0.6816608996539791,0.050251256281407024,0.6162025316455696,0
0.39171122994652413,0.7831603229527104,0.15577889447236182,0.16303797468354428,1
0.8683155080213903,0.20761245674740486,0.9597989949748743,0.6718987341772152,0
0.714572192513369,0.28143021914648214,0.5477386934673366,0.48911392405063286,0
0.8425802139037434,0.411764705882353,0.8592964824120601,0.7326582278481013,0
0.41443850267379684,0.44982698961937717,0.6180904522613064,0.8410126582278482,0
0.4806149732620321,0.8650519031141868,0.9246231155778893,0.04810126582278481,1
0.8405748663101605,0.10495963091118801,0.16080402010050251,0.9422784810126583,0
0.8462566844919787,0.637831603229527,0.20100502512562815,0.8541772151898734,0
0.1463903743315508,0.6816608996539791,0.8190954773869347,0.5640506329113925,1
0.946524064171123,0.2964244521337947,0.9547738693467336,0.5544303797468355,0
0.8335561497326204,0.671280276816609,0.2512562814070351,0.16810126582278478,1
0.01537433155080214,0.9077277970011534,0.9346733668341708,0.2121518987341772,0
0.27707219251336906,0.5028835063437139,0.5025125628140703,0.6126582278481013,0
0.012032085561497327,0.5951557093425605,0.03015075376884422,0.1843037974683544,1
0.7961229946524064,0.7058823529411764,0.4221105527638191,0.2612658227848101,1
0.9986631016042782,0.7946943483275664,0.4271356783919597,0.2420253164556962,0
0.1019385026737968,0.853517877739331,0.4773869346733668,0.7362025316455697,0
0.23395721925133692,0.8339100346020761,0.46231155778894467,0.0759493670886076,1
0.03542780748663102,0.5224913494809688,0.6180904522613064,0.6177215189873418,1
0.2780748663101605,0.16493656286043828,0.050251256281407024,0.6956962025316455,1
0.5591577540106952,0.11649365628604383,0.45728643216080395,0.6820253164556963,0
0.5982620320855615,0.784313725490196,0.29145728643216073,0.12151898734177216,0
0.7523395721925135,0.6897347174163783,0.7487437185929647,0.13822784810126582,1
0.0962566844919786,0.5317185697808535,0.3869346733668341,0.5351898734177215,1
0.052807486631016046,0.4163783160322953,0.5577889447236181,0.4111392405063291,1
0.7423128342245989,0.6020761245674741,0.6733668341708542,0.6359493670886076,1
0.46122994652406424,0.7704728950403691,0.321608040201005,0.8481012658227849,1
0.34057486631016043,0.7981545559400229,0.06532663316582915,0.3453164556962025,1
0.68048128342246,0.6147635524798154,0.9195979899497486,0.06278481012658228,1
0.7088903743315508,0.10149942329873125,0.7185929648241205,0.026835443037974686,0
0.3526069518716578,0.3264129181084198,0.8542713567839195,0.09873417721518987,1
0.39839572192513373,0.7035755478662052,0.4974874371859296,0.19392405063291138,1
0.3335561497326204,0.3967704728950404,0.6130653266331657,0.08708860759493671,1
0.6203208556149733,0.5997693194925028,0.9195979899497486,0.5508860759493671,0
0.8248663101604279,0.3206459054209919,0.4422110552763818,0.6617721518987342,0
0.19618983957219255,0.24106113033448676,0.9949748743718593,0.689620253164557,1
0.7496657754010696,0.46712802768166084,0.48241206030150746,0.46632911392405063,0
0.8536096256684493,0.6239907727797,0.6934673366834171,0.30886075949367087,0
0.4077540106951872,0.8085351787773932,0.829145728643216,0.6602531645569621,1
0.4258021390374332,0.916955017301038,0.7587939698492461,0.730632911392405,1
0.920120320855615,0.8143021914648212,0.10050251256281408,0.7108860759493671,1
0.2663770053475936,0.7543252595155708,0.03015075376884422,0.47291139240506325,1
0.761029411764706,0.1903114186851211,0.7336683417085426,0.900253164556962,0
0.26871657754010697,0.40253748558246827,0.8693467336683416,0.6313924050632912,1
0.3245320855614974,0.8246828143021915,0.5276381909547738,0.7513924050632912,0
0.8552807486631017,0.6955017301038062,0.09045226130653265,0.6268354430379748,0
0.13569518716577542,0.7450980392156862,0.3316582914572864,0.7736708860759494,0
0.8559491978609627,0.8050749711649365,0.6582914572864321,0.06025316455696202,1
0.9669117647058825,0.15686274509803924,0.7638190954773868,0.7589873417721519,1
0.07286096256684492,0.3990772779700116,0.12060301507537688,0.47291139240506325,1
0.10962566844919787,0.825836216839677,0.9396984924623114,0.4668354430379747,1
0.411096256684492,0.24798154555940025,0.8994974874371858,0.15189873417721517,0
0.3492647058823529,0.7693194925028835,0.5628140703517588,0.7210126582278481,1
0.07252673796791444,0.1695501730103806,0.5628140703517588,0.9032911392405064,1
0.8766711229946524,0.12456747404844293,0.5427135678391959,0.30683544303797466,1
0.9525401069518717,0.06459054209919261,0.7738693467336683,0.5412658227848102,0
0.1594251336898396,0.21453287197231835,0.4924623115577889,0.5108860759493671,1
0.16377005347593585,0.5294117647058822,0.19597989949748743,0.5331645569620254,1
0.08890374331550803,0.6528258362168397,0.5577889447236181,0.1230379746835443,1
0.77774064171123,0.461361014994233,0.34673366834170855,0.429873417721519,0
0.46423796791443855,0.582468281430219,0.7889447236180903,0.0840506329113924,1
0.5264037433155081,0.0853517877739331,0.13065326633165827,0.190379746835443,1
0.8853609625668449,0.8696655132641291,0.7587939698492461,0.6668354430379747,0
0.625668449197861,0.2029988465974625,0.5929648241206029,0.5584810126582278,1
0.0892379679144385,0.18685121107266434,0.3417085427135678,0.5959493670886076,1
0.8693181818181819,0.6459054209919262,0.06030150753768843,0.4465822784810126,1
0.6316844919786097,0.3829296424452134,0.6482412060301507,0.9139240506329114,1
0.41209893048128343,0.31487889273356406,0.6281407035175879,0.910379746835443,0
0.8125000000000001,0.22722029988465975,0.20603015075376885,0.8455696202531646,0
0.060160427807486636,0.05536332179930796,0.12562814070351758,0.8643037974683544,0
0.37633689839572193,0.18339100346020762,0.5879396984924622,0.28050632911392404,0
0.21791443850267384,0.7554786620530565,0.8140703517587939,0.5569620253164557,1
0.3265374331550802,0.7808535178777393,0.8090452261306532,0.7908860759493671,0
0.18716577540106952,0.3494809688581315,0.9698492462311556,0.709873417721519,1
0.03776737967914438,0.14417531718569782,0.30653266331658285,0.6875949367088607,1
0.18181818181818185,0.5040369088811995,0.9798994974874371,0.30886075949367087,1
0.3255347593582888,0.9019607843137254,0.06030150753768843,0.16962025316455695,0
0.13034759358288772,0.08073817762399077,0.7638190954773868,0.2516455696202532,1
0.3739973262032086,0.6943483275663206,0.5929648241206029,0.7124050632911393,1
0.9037433155080214,0.6424452133794694,0.371859296482412,0.8167088607594938,0
0.01838235294117647,0.34486735870818913,0.321608040201005,0.7858227848101266,1
0.08622994652406417,0.3737024221453287,0.1457286432160804,0.6475949367088608,1
0.28342245989304815,0.5513264129181084,0.29648241206030146,0.0,1
0.9669117647058825,0.6020761245674741,0.371859296482412,0.37772151898734174,1
0.1052807486631016,0.40138408304498274,0.5226130653266331,0.4470886075949367,1
0.9622326203208557,0.4002306805074971,0.2562814070351758,0.014177215189873417,1
0.6590909090909092,0.7670126874279123,0.21608040201005022,0.011139240506329114,1
0.34592245989304815,0.7877739331026528,0.7688442211055275,0.479493670886076,1
0.8081550802139038,0.4544405997693195,0.4221105527638191,0.30481012658227846,1
0.7944518716577541,0.3021914648212226,0.21608040201005022,0.3508860759493671,0
0.8195187165775402,0.2525951557093426,0.17085427135678394,0.1331645569620253,1
0.9445187165775402,0.2422145328719723,0.6783919597989949,0.620253164556962,1
0.6119652406417113,0.9204152249134948,0.4924623115577889,0.4293670886075949,0
0.2433155080213904,0.5501730103806228,0.09547738693467336,0.4921518987341772,1
0.5651737967914439,0.5444059976931949,0.7185929648241205,0.3721518987341772,0
0.2971256684491979,0.2722029988465975,0.8894472361809044,0.8101265822784811,1
0.3987299465240642,0.6539792387543252,0.30653266331658285,0.8739240506329115,0
0.161096256684492,0.020761245674740487,0.5276381909547738,0.13772151898734175,1
0.7179144385026738,0.7474048442906575,0.4773869346733668,0.9326582278481013,0
0.1935160427807487,0.4855824682814302,0.10050251256281408,0.5817721518987342,1
0.8696524064171124,0.21914648212226065,0.08542713567839195,0.5503797468354431,1
0.7463235294117647,0.7335640138408304,0.778894472361809,0.39696202531645564,0
0.7563502673796793,0.42214532871972316,0.3969849246231155,0.027341772151898737,0
0.6480614973262032,0.9088811995386389,0.708542713567839,0.36101265822784806,0
0.3342245989304813,0.6216839677047289,0.371859296482412,0.790379746835443,1
0.16878342245989306,0.42560553633217996,0.5025125628140703,0.8511392405063292,1
0.5421122994652408,0.4359861591695502,0.6884422110552764,0.7655696202531647,0
0.8058155080213905,0.03229527104959631,0.09547738693467336,0.03544303797468354,0
0.6864973262032086,0.8269896193771625,0.44723618090452255,0.27189873417721516,1
0.47493315508021394,0.08073817762399077,0.5577889447236181,0.8982278481012659,0
0.8008021390374331,0.3956170703575548,0.9899497487437185,0.829367088607595,0
0.7827540106951872,0.30680507497116494,0.5879396984924622,0.32354430379746835,0
0.04745989304812835,0.4625144175317185,0.5376884422110552,0.8405063291139241,1
0.24532085561497327,0.7047289504036909,0.03015075376884422,0.7544303797468355,1
0.9682486631016044,0.820069204152249,0.11557788944723618,0.07139240506329113,1
0.22125668449197863,0.010380622837370242,0.09547738693467336,0.16202531645569618,1
0.5892379679144386,0.1453287197231834,0.09547738693467336,0.014177215189873417,1
0.5481283422459894,0.09457900807381776,0.44723618090452255,0.06227848101265823,1
0.7376336898395722,0.881199538638985,0.9949748743718593,0.10126582278481011,1
0.5802139037433156,0.42214532871972316,0.16080402010050251,0.8278481012658228,1
0.9538770053475937,0.76239907727797,0.6683417085427136,0.6237974683544304,0
0.9004010695187166,0.28719723183391005,0.2562814070351758,0.027341772151898737,1
0.3910427807486631,0.6885813148788927,0.8090452261306532,0.7108860759493671,1
0.9692513368983958,0.7243367935409457,0.9849246231155778,0.5306329113924051,0
0.34893048128342247,0.5478662053056516,0.06030150753768843,0.6967088607594937,1
0.2600267379679145,0.803921568627451,0.09547738693467336,0.5377215189873419,1
0.31918449197860965,0.37139561707035756,0.07537688442211056,0.5736708860759494,1
0.9899732620320856,0.5674740484429065,0.050251256281407024,0.7564556962025316,1
0.07185828877005347,0.3483275663206459,0.40703517587939697,0.7524050632911392,1
0.8790106951871658,0.8062283737024221,0.8994974874371858,0.1832911392405063,0
0.9364973262032087,0.7589388696655132,0.21105527638190952,0.11696202531645569,0
0.22259358288770056,0.20645905420991928,0.3919597989949748,0.4394936708860759,1
0.45554812834224606,0.35063437139561704,0.6331658291457286,0.08860759493670886,1
0.420120320855615,0.2491349480968858,0.29648241206030146,0.7331645569620253,0
0.19518716577540107,0.19492502883506344,0.6733668341708542,0.1210126582278481,1
0.9181149732620322,0.3391003460207613,0.34673366834170855,0.7417721518987342,0
0.06550802139037433,0.8650519031141868,0.5577889447236181,0.8015189873417722,1
0.4268048128342246,0.8569780853517878,0.7638190954773868,0.24556962025316456,1
0.15541443850267384,0.7335640138408304,0.9698492462311556,0.41265822784810124,1
0.9060828877005348,0.5201845444059976,0.8492462311557789,0.9113924050632912,1
0.8933823529411765,0.57439446366782,0.8592964824120601,0.8470886075949366,1
0.7961229946524064,0.12802768166089967,0.9145728643216079,0.6845569620253165,0
0.8786764705882354,0.7704728950403691,0.9849246231155778,0.8734177215189874,0
0.21356951871657756,0.651672433679354,0.30653266331658285,0.2481012658227848,1
0.011697860962566847,0.7104959630911187,0.7487437185929647,0.03443037974683544,1
0.8850267379679144,0.17647058823529413,0.045226130653266326,0.10075949367088607,1
0.6861631016042781,0.4994232987312572,0.4974874371859296,0.6430379746835444,1
0.4705882352941177,0.2525951557093426,0.9497487437185929,0.5377215189873419,1
0.28275401069518724,0.8500576701268742,0.964824120603015,0.5321518987341772,1
0.956885026737968,0.7197231833910034,0.5276381909547738,0.32354430379746835,0
0.089572192513369,0.5594002306805075,0.5025125628140703,0.32759493670886075,1
0.06751336898395721,0.5501730103806228,0.06030150753768843,0.8450632911392405,1
0.96524064171123,0.7335640138408304,0.025125628140703515,0.30481012658227846,0
0.535427807486631,0.22260668973471742,0.1507537688442211,0.49772151898734174,0
0.12232620320855615,0.9008073817762399,0.5728643216080401,0.9245569620253165,0
0.5524732620320856,0.47866205305651677,0.46231155778894467,0.39696202531645564,1
0.776403743315508,0.560553633217993,0.829145728643216,0.8369620253164557,0
0.2550133689839572,0.19261822376009227,0.5477386934673366,0.05417721518987342,1
0.7479946524064172,0.20069204152249134,0.08040201005025126,0.7270886075949367,1
0.607620320855615,0.6020761245674741,0.778894472361809,0.9503797468354431,1
0.9151069518716578,0.9134948096885812,0.7135678391959798,0.310379746835443,1
0.411764705882353,0.35524798154555937,0.46231155778894467,0.20101265822784808,1
0.41209893048128343,0.16147635524798154,0.8341708542713567,0.4622784810126582,1
0.09057486631016043,0.3460207612456747,0.8894472361809044,0.8121518987341773,1
0.5635026737967915,0.9042675893886966,0.5427135678391959,0.4658227848101266,0
0.44385026737967914,0.3621683967704729,0.09547738693467336,0.18886075949367087,1
0.47894385026737973,0.8454440599769318,0.8643216080402009,0.3655696202531646,0
0.9796122994652408,0.6978085351787773,0.46231155778894467,0.2121518987341772,1
0.13836898395721925,0.6101499423298731,0.5829145728643216,0.6060759493670886,1
0.5447860962566845,0.49826989619377166,0.8592964824120601,0.044050632911392405,1
0.029411764705882356,0.37139561707035756,0.8140703517587939,0.92,1
0.17446524064171123,0.028835063437139565,0.6381909547738693,0.7417721518987342,1
0.42546791443850274,0.8350634371395617,0.4974874371859296,0.7275949367088609,1
0.11764705882352941,0.5317185697808535,0.5075376884422109,0.2460759493670886,1
0.4715909090909091,0.7647058823529411,0.9999999999999999,0.7311392405063291,0
0.7466577540106953,0.6885813148788927,0.6381909547738693,0.38784810126582275,1
0.6824866310160428,0.9181084198385235,0.135678391959799,0.5518987341772152,0
0.7757352941176471,0.42214532871972316,0.055276381909547735,0.42075949367088605,1
0.3967245989304813,0.5167243367935409,0.11055276381909547,0.8232911392405063,1
0.5020053475935828,0.13610149942329872,0.3919597989949748,0.7675949367088608,1
0.2613636363636364,0.42099192618223763,0.7386934673366833,0.31291139240506327,1
0.41544117647058826,0.419838523644752,0.8190954773869347,0.739240506329114,0
0.22660427807486633,0.825836216839677,0.8944723618090451,0.3924050632911392,1
0.5611631016042782,0.05420991926182237,0.7035175879396983,0.9605063291139241,0
0.3519385026737968,0.7047289504036909,0.24120603015075376,0.0810126582278481,1
0.7566844919786097,0.5028835063437139,0.050251256281407024,0.3412658227848101,0
0.4161096256684492,0.5651672433679353,0.964824120603015,0.5159493670886076,1
0.5581550802139038,0.6401384083044982,0.9497487437185929,0.007088607594936709,0
0.8375668449197862,0.6459054209919262,0.7336683417085426,0.04151898734177215,1
0.48562834224598933,0.2975778546712803,0.9497487437185929,0.3544303797468354,1
0.8760026737967914,0.3437139561707036,0.7638190954773868,0.5751898734177215,1
0.13368983957219252,0.18800461361014995,0.7035175879396983,0.31088607594936707,1
0.4187834224598931,0.6239907727797,0.5527638190954773,0.7726582278481012,1
0.8258689839572193,0.8465974625144175,0.4422110552763818,0.569620253164557,0
0.6644385026737969,0.2929642445213379,0.3668341708542713,0.9321518987341774,0
0.9461898395721926,0.07151095732410612,0.708542713567839,0.08506329113924051,1
0.46925133689839577,0.5951557093425605,0.778894472361809,0.7939240506329114,1
0.7256016042780749,0.050749711649365634,0.41206030150753764,0.7751898734177216,1
0.4836229946524065,0.46943483275663206,0.28140703517587934,0.8693670886075949,1
0.5995989304812834,0.5536332179930795,0.135678391959799,0.7124050632911393,1
0.7272727272727273,0.01845444059976932,0.20603015075376885,0.7762025316455696,1
0.4649064171122995,0.4809688581314879,0.5829145728643216,0.16101265822784808,0
0.9786096256684492,0.06689734717416378,0.3165829145728643,0.780253164556962,0
0.3636363636363637,0.7024221453287196,0.5728643216080401,0.061265822784810124,1
0.022393048128342245,0.2029988465974625,0.4422110552763818,0.46481012658227844,1
0.6577540106951872,0.8062283737024221,0.5829145728643216,0.9534177215189874,0
